Name	Time	MaxSpeed	CurrentSpeed	Shortest	Fastest	StartSmart	DynamicSmart
S-CV149-01	75000	80	80	0	0	0	21
S-CV1501-02	75000	80	80	0	0	0	0
S-N340-03	75000	100	100	0	0	0	0
S-CV149-08	75000	80	80	0	0	0	0
S-N340a-04	75000	100	100	0	0	0	0
S-CV1520-02	75000	80	80	0	0	0	6
S-CV149-04	75000	80	80	0	0	0	18
S-N340a-01	75000	100	100	0	0	0	5
S-CV149-05	75000	80	80	0	0	0	5
S-N340a-05	75000	100	100	0	0	0	5
S-N340a-03	75000	100	100	0	0	0	3
S-CV149-02	75000	80	76	0	0	0	63
S-N340a-06	75000	100	100	0	0	0	3
S-CV149-03	75000	80	80	0	0	0	4
S-N340-08	75000	100	100	0	0	0	6
S-CV149-06	75000	80	80	0	0	0	3
S-CV197-02	75000	80	80	0	0	0	0
S-CV1501-03	75000	80	80	0	0	0	0
S-CV1501-01	75000	80	80	0	0	0	0
S-CV1520-01	75000	80	80	0	0	0	0
S-CV149-10	75000	80	80	0	0	0	0
S-N340-01	75000	100	100	0	0	0	9
S-CV1520-03	75000	80	80	0	0	0	3
S-N340a-02	75000	100	100	0	0	0	7
S-CV197-01	75000	80	40	0	0	0	15
S-N340-02	75000	100	100	0	0	0	24
S-CV144-01	75000	80	80	0	0	0	2
S-N340-06	75000	100	100	0	0	0	32
S-N340-05	75000	100	100	0	0	0	10
S-N340-07	75000	100	100	0	0	0	6
S-CV149-07	75000	80	80	0	0	0	0
S-CV1501-04	75000	80	80	0	0	0	0
S-CV1520-04	75000	80	80	0	0	0	0
S-CV149-09	75000	80	80	0	0	0	0
S-N340-04	75000	100	100	0	0	0	0
S-CV144-02	75000	80	80	0	0	0	0
S-CV1501-02	75015	80	80	0	0	0	0
S-CV149-01	75015	80	80	0	0	0	24
S-N340-03	75015	100	100	0	0	0	0
S-CV149-08	75015	80	80	0	0	0	0
S-N340a-04	75015	100	100	0	0	0	2
S-CV1520-02	75015	80	80	0	0	0	7
S-CV197-02	75015	80	80	0	0	0	2
S-CV149-04	75015	80	80	0	0	0	13
S-N340a-01	75015	100	100	0	0	0	8
S-CV149-05	75015	80	80	0	0	0	2
S-CV1501-03	75015	80	80	0	0	0	4
S-N340a-05	75015	100	100	0	0	0	6
S-N340a-03	75015	100	100	0	0	0	2
S-CV149-02	75015	80	76	0	0	0	73
S-CV1501-01	75015	80	80	0	0	0	0
S-CV1520-01	75015	80	80	0	0	0	0
S-N340a-06	75015	100	100	0	0	0	5
S-N340-08	75015	100	100	0	0	0	11
S-N340-01	75015	100	100	0	0	0	8
S-CV149-03	75015	80	80	0	0	0	4
S-CV149-10	75015	80	80	0	0	0	1
S-CV149-06	75015	80	80	0	0	0	4
S-CV1520-03	75015	80	80	0	0	0	3
S-N340a-02	75015	100	100	0	0	0	7
S-CV197-01	75015	80	40	0	0	0	15
S-N340-02	75015	100	100	0	0	0	21
S-CV144-01	75015	80	80	0	0	0	2
S-CV149-09	75015	80	80	0	0	0	3
S-N340-06	75015	100	100	0	0	0	27
S-N340-05	75015	100	100	0	0	0	10
S-N340-07	75015	100	100	0	0	0	6
S-CV1501-04	75015	80	80	0	0	0	0
S-CV1520-04	75015	80	80	0	0	0	0
S-CV149-07	75015	80	80	0	0	0	0
S-N340-04	75015	100	100	0	0	0	0
S-CV144-02	75015	80	80	0	0	0	0
S-CV149-01	75030	80	80	0	0	0	24
S-CV1520-02	75030	80	80	0	0	0	4
S-N340a-04	75030	100	100	0	0	0	2
S-CV1501-02	75030	80	80	0	0	0	0
S-N340-03	75030	100	100	0	0	0	0
S-CV149-08	75030	80	80	0	0	0	0
S-CV149-04	75030	80	80	0	0	0	13
S-N340a-01	75030	100	100	0	0	0	8
S-CV149-05	75030	80	80	0	0	0	2
S-CV149-02	75030	80	76	0	0	0	70
S-N340a-05	75030	100	100	0	0	0	6
S-N340a-03	75030	100	100	0	0	0	2
S-CV197-02	75030	80	80	0	0	0	0
S-CV1501-03	75030	80	80	0	0	0	0
S-CV1501-01	75030	80	80	0	0	0	0
S-CV1520-01	75030	80	80	0	0	0	0
S-N340a-06	75030	100	100	0	0	0	5
S-CV149-03	75030	80	80	0	0	0	2
S-N340-08	75030	100	100	0	0	0	5
S-N340-01	75030	100	100	0	0	0	8
S-CV1520-03	75030	80	80	0	0	0	3
S-CV149-06	75030	80	80	0	0	0	4
S-CV149-07	75030	80	80	0	0	0	0
S-CV149-10	75030	80	76	0	0	0	5
S-N340a-02	75030	100	100	0	0	0	3
S-CV1501-04	75030	80	80	0	0	0	0
S-N340-02	75030	100	100	0	0	0	20
S-CV197-01	75030	80	40	0	0	0	15
S-CV1520-04	75030	80	80	0	0	0	0
S-CV144-01	75030	80	80	0	0	0	2
S-CV149-09	75030	80	80	0	0	0	4
S-N340-04	75030	100	100	0	0	0	0
S-N340-06	75030	100	100	0	0	0	32
S-N340-05	75030	100	100	0	0	0	11
S-N340-07	75030	100	100	0	0	0	4
S-CV144-02	75030	80	80	0	0	0	0
S-CV1501-02	75045	80	80	0	0	0	0
S-CV149-01	75045	80	80	0	0	0	18
S-N340a-04	75045	100	100	0	0	0	2
S-CV1520-02	75045	80	80	0	0	0	4
S-CV149-04	75045	80	80	0	0	0	13
S-N340a-01	75045	100	100	0	0	0	5
S-CV149-05	75045	80	80	0	0	0	4
S-N340a-05	75045	100	100	0	0	0	3
S-N340a-03	75045	100	100	0	0	0	5
S-CV149-03	75045	80	80	0	0	0	6
S-N340-08	75045	100	100	0	0	0	5
S-N340-01	75045	100	100	0	0	0	7
S-N340-03	75045	100	100	0	0	0	0
S-CV149-08	75045	80	80	0	0	0	0
S-CV197-02	75045	80	80	0	0	0	0
S-CV1501-03	75045	80	80	0	0	0	0
S-CV1501-01	75045	80	80	0	0	0	0
S-CV1520-01	75045	80	80	0	0	0	0
S-CV149-02	75045	80	76	0	0	0	70
S-N340a-06	75045	100	100	0	0	0	7
S-CV149-10	75045	80	76	0	0	0	8
S-CV149-06	75045	80	80	0	0	0	1
S-CV1520-03	75045	80	80	0	0	0	3
S-N340a-02	75045	100	100	0	0	0	2
S-CV197-01	75045	80	40	0	0	0	15
S-CV149-07	75045	80	80	0	0	0	0
S-CV1520-04	75045	80	80	0	0	0	0
S-CV1501-04	75045	80	80	0	0	0	0
S-N340-02	75045	100	100	0	0	0	19
S-CV144-01	75045	80	80	0	0	0	5
S-CV149-09	75045	80	80	0	0	0	4
S-N340-05	75045	100	100	0	0	0	9
S-N340-07	75045	100	100	0	0	0	2
S-N340-04	75045	100	100	0	0	0	0
S-CV144-02	75045	80	80	0	0	0	0
S-N340-06	75045	100	100	0	0	0	30
S-CV1501-02	75060	80	80	0	0	0	0
S-CV149-01	75060	80	80	0	0	0	18
S-CV1520-02	75060	80	80	0	0	0	4
S-N340a-04	75060	100	100	0	0	0	3
S-CV149-04	75060	80	80	0	0	0	17
S-N340a-01	75060	100	100	0	0	0	5
S-CV149-05	75060	80	80	0	0	0	4
S-CV149-02	75060	80	76	0	0	0	70
S-N340a-05	75060	100	100	0	0	0	1
S-N340a-03	75060	100	100	0	0	0	5
S-N340a-06	75060	100	100	0	0	0	2
S-N340-08	75060	100	100	0	0	0	5
S-CV149-03	75060	80	80	0	0	0	6
S-CV149-06	75060	80	80	0	0	0	1
S-CV1520-03	75060	80	80	0	0	0	3
S-N340a-02	75060	100	100	0	0	0	3
S-CV197-01	75060	80	40	0	0	0	15
S-N340-02	75060	100	100	0	0	0	18
S-CV144-01	75060	80	80	0	0	0	5
S-N340-06	75060	100	100	0	0	0	34
S-CV149-08	75060	80	80	0	0	0	0
S-N340-03	75060	100	100	0	0	0	0
S-CV197-02	75060	80	80	0	0	0	0
S-CV1501-01	75060	80	80	0	0	0	0
S-CV1520-01	75060	80	80	0	0	0	0
S-CV149-07	75060	80	80	0	0	0	0
S-CV1501-04	75060	80	80	0	0	0	0
S-CV1520-04	75060	80	80	0	0	0	0
S-CV149-09	75060	80	80	0	0	0	0
S-N340-04	75060	100	100	0	0	0	0
S-CV1501-03	75060	80	80	0	0	0	0
S-CV149-10	75060	80	80	0	0	0	4
S-N340-01	75060	100	100	0	0	0	7
S-N340-07	75060	100	100	0	0	0	2
S-CV144-02	75060	80	80	0	0	0	0
S-N340-05	75060	100	100	0	0	0	9
S-CV1501-02	75075	80	80	0	0	0	0
S-CV149-01	75075	80	80	0	0	0	23
S-N340a-04	75075	100	100	0	0	0	3
S-CV1520-02	75075	80	80	0	0	0	3
S-CV149-08	75075	80	80	0	0	0	0
S-CV197-02	75075	80	80	0	0	0	1
S-N340-03	75075	100	100	0	0	0	0
S-N340a-01	75075	100	100	0	0	0	10
S-CV149-05	75075	80	80	0	0	0	3
S-CV149-02	75075	80	76	0	0	0	75
S-N340a-03	75075	100	100	0	0	0	2
S-CV1501-01	75075	80	80	0	0	0	0
S-CV1520-01	75075	80	80	0	0	0	0
S-N340a-05	75075	100	100	0	0	0	3
S-CV1501-03	75075	80	76	0	0	0	6
S-CV149-04	75075	80	80	0	0	0	15
S-N340a-06	75075	100	100	0	0	0	1
S-N340-01	75075	100	100	0	0	0	9
S-CV149-03	75075	80	80	0	0	0	6
S-N340-08	75075	100	100	0	0	0	7
S-CV149-06	75075	80	80	0	0	0	5
S-CV1520-03	75075	80	80	0	0	0	1
S-N340a-02	75075	100	100	0	0	0	2
S-CV144-01	75075	80	80	0	0	0	5
S-N340-02	75075	100	100	0	0	0	19
S-CV197-01	75075	80	40	0	0	0	15
S-CV149-09	75075	80	76	0	0	0	7
S-N340-07	75075	100	100	0	0	0	1
S-CV149-10	75075	80	80	0	0	0	0
S-CV149-07	75075	80	80	0	0	0	0
S-CV1501-04	75075	80	80	0	0	0	0
S-CV1520-04	75075	80	80	0	0	0	0
S-N340-04	75075	100	100	0	0	0	0
S-CV144-02	75075	80	80	0	0	0	0
S-N340-05	75075	100	100	0	0	0	10
S-N340-06	75075	100	100	0	0	0	34
S-CV1501-02	75090	80	80	0	0	0	0
S-CV149-01	75090	80	80	0	0	0	23
S-CV1520-02	75090	80	80	0	0	0	3
S-CV149-04	75090	80	80	0	0	0	15
S-N340-03	75090	100	100	0	0	0	0
S-CV149-08	75090	80	80	0	0	0	0
S-N340a-04	75090	100	100	0	0	0	0
S-CV197-02	75090	80	80	0	0	0	0
S-N340a-01	75090	100	100	0	0	0	10
S-CV149-05	75090	80	80	0	0	0	4
S-CV149-02	75090	80	76	0	0	0	72
S-CV1501-03	75090	80	76	0	0	0	6
S-N340a-05	75090	100	100	0	0	0	5
S-N340a-03	75090	100	100	0	0	0	1
S-CV149-03	75090	80	80	0	0	0	4
S-N340-08	75090	100	100	0	0	0	2
S-N340-01	75090	100	100	0	0	0	9
S-CV149-06	75090	80	80	0	0	0	5
S-CV149-10	75090	80	80	0	0	0	3
S-CV1520-03	75090	80	80	0	0	0	1
S-N340a-02	75090	100	100	0	0	0	5
S-CV197-01	75090	80	40	0	0	0	15
S-N340-02	75090	100	100	0	0	0	14
S-CV1501-01	75090	80	80	0	0	0	0
S-CV1520-01	75090	80	80	0	0	0	0
S-N340a-06	75090	100	100	0	0	0	0
S-CV1501-04	75090	80	80	0	0	0	0
S-CV1520-04	75090	80	80	0	0	0	0
S-CV149-07	75090	80	80	0	0	0	0
S-CV149-09	75090	80	76	0	0	0	7
S-CV144-01	75090	80	80	0	0	0	3
S-N340-06	75090	100	95	0	0	0	36
S-N340-05	75090	100	100	0	0	0	10
S-N340-07	75090	100	100	0	0	0	1
S-N340-04	75090	100	100	0	0	0	0
S-CV144-02	75090	80	80	0	0	0	0
S-CV1501-02	75105	80	80	0	0	0	0
S-CV149-01	75105	80	80	0	0	0	17
S-CV1520-02	75105	80	80	0	0	0	2
S-CV149-04	75105	80	80	0	0	0	16
S-CV149-05	75105	80	80	0	0	0	5
S-N340a-05	75105	100	100	0	0	0	5
S-N340a-03	75105	100	100	0	0	0	3
S-N340a-01	75105	100	100	0	0	0	8
S-N340-03	75105	100	100	0	0	0	0
S-CV149-08	75105	80	80	0	0	0	0
S-N340a-04	75105	100	100	0	0	0	0
S-CV1501-03	75105	80	80	0	0	0	0
S-CV1501-01	75105	80	80	0	0	0	0
S-CV149-02	75105	80	76	0	0	0	69
S-CV197-02	75105	80	80	0	0	0	0
S-N340a-06	75105	100	95	0	0	0	10
S-CV149-03	75105	80	80	0	0	0	9
S-N340-08	75105	100	100	0	0	0	2
S-N340-01	75105	100	100	0	0	0	7
S-CV149-06	75105	80	80	0	0	0	4
S-CV1520-03	75105	80	80	0	0	0	1
S-CV197-01	75105	80	40	0	0	0	15
S-N340-02	75105	100	100	0	0	0	14
S-CV1520-01	75105	80	80	0	0	0	0
S-N340a-02	75105	100	100	0	0	0	5
S-CV149-07	75105	80	80	0	0	0	0
S-CV1501-04	75105	80	80	0	0	0	0
S-CV1520-04	75105	80	80	0	0	0	0
S-CV149-10	75105	80	80	0	0	0	4
S-CV144-01	75105	80	80	0	0	0	5
S-CV149-09	75105	80	76	0	0	0	6
S-N340-06	75105	100	100	0	0	0	33
S-N340-04	75105	100	100	0	0	0	0
S-N340-05	75105	100	100	0	0	0	8
S-N340-07	75105	100	100	0	0	0	1
S-CV144-02	75105	80	80	0	0	0	0
S-CV1501-02	75120	80	80	0	0	0	0
S-CV149-02	75120	80	76	0	0	0	68
S-CV149-01	75120	80	80	0	0	0	17
S-CV1520-02	75120	80	80	0	0	0	2
S-CV149-04	75120	80	80	0	0	0	15
S-N340a-01	75120	100	100	0	0	0	6
S-CV149-05	75120	80	80	0	0	0	5
S-N340a-03	75120	100	100	0	0	0	5
S-N340a-06	75120	100	95	0	0	0	13
S-N340a-05	75120	100	100	0	0	0	3
S-CV149-03	75120	80	80	0	0	0	9
S-N340-08	75120	100	100	0	0	0	2
S-N340-01	75120	100	100	0	0	0	6
S-CV149-10	75120	80	80	0	0	0	2
S-CV149-06	75120	80	80	0	0	0	4
S-CV1520-03	75120	80	80	0	0	0	1
S-N340a-02	75120	100	100	0	0	0	5
S-CV197-01	75120	80	40	0	0	0	15
S-N340-02	75120	100	100	0	0	0	14
S-N340-03	75120	100	100	0	0	0	0
S-CV149-08	75120	80	80	0	0	0	0
S-N340a-04	75120	100	100	0	0	0	0
S-CV197-02	75120	80	80	0	0	0	0
S-CV1501-03	75120	80	80	0	0	0	0
S-CV1501-01	75120	80	80	0	0	0	0
S-CV1520-01	75120	80	80	0	0	0	0
S-CV149-07	75120	80	80	0	0	0	0
S-CV1501-04	75120	80	80	0	0	0	0
S-CV1520-04	75120	80	80	0	0	0	0
S-CV144-01	75120	80	80	0	0	0	5
S-CV149-09	75120	80	76	0	0	0	6
S-N340-05	75120	100	100	0	0	0	10
S-N340-07	75120	100	100	0	0	0	2
S-N340-04	75120	100	100	0	0	0	0
S-CV144-02	75120	80	80	0	0	0	0
S-N340-06	75120	100	100	0	0	0	30
S-CV149-01	75135	80	80	0	0	0	22
S-CV1501-02	75135	80	80	0	0	0	0
S-N340a-01	75135	100	100	0	0	0	8
S-CV149-04	75135	80	80	0	0	0	18
S-CV149-05	75135	80	80	0	0	0	8
S-CV1501-03	75135	80	80	0	0	0	4
S-N340a-05	75135	100	100	0	0	0	2
S-CV197-02	75135	80	80	0	0	0	1
S-N340a-03	75135	100	100	0	0	0	4
S-N340-03	75135	100	100	0	0	0	0
S-N340a-06	75135	100	95	0	0	0	13
S-CV149-03	75135	80	80	0	0	0	9
S-N340-01	75135	100	100	0	0	0	8
S-CV149-06	75135	80	80	0	0	0	10
S-CV1520-03	75135	80	80	0	0	0	1
S-CV197-01	75135	80	40	0	0	0	15
S-N340a-02	75135	100	100	0	0	0	5
S-CV149-08	75135	80	80	0	0	0	0
S-N340a-04	75135	100	100	0	0	0	0
S-CV1520-02	75135	80	80	0	0	0	0
S-CV1501-01	75135	80	80	0	0	0	0
S-CV1520-01	75135	80	80	0	0	0	0
S-CV149-10	75135	80	80	0	0	0	0
S-CV149-07	75135	80	80	0	0	0	0
S-N340-08	75135	100	100	0	0	0	4
S-CV1501-04	75135	80	80	0	0	0	0
S-CV149-02	75135	80	76	0	0	0	73
S-CV1520-04	75135	80	80	0	0	0	0
S-N340-02	75135	100	100	0	0	0	14
S-CV149-09	75135	80	76	0	0	0	8
S-CV144-01	75135	80	80	0	0	0	3
S-N340-05	75135	100	100	0	0	0	11
S-N340-06	75135	100	95	0	0	0	36
S-N340-07	75135	100	100	0	0	0	1
S-N340-04	75135	100	100	0	0	0	0
S-CV144-02	75135	80	80	0	0	0	0
S-CV1501-02	75150	80	80	0	0	0	0
S-N340a-04	75150	100	100	0	0	0	2
S-CV1520-02	75150	80	80	0	0	0	2
S-CV149-01	75150	80	80	0	0	0	22
S-N340a-01	75150	100	100	0	0	0	6
S-CV149-04	75150	80	80	0	0	0	18
S-N340a-05	75150	100	100	0	0	0	5
S-CV149-05	75150	80	80	0	0	0	6
S-N340a-06	75150	100	95	0	0	0	9
S-CV149-03	75150	80	80	0	0	0	9
S-N340-08	75150	100	100	0	0	0	2
S-N340-01	75150	100	100	0	0	0	8
S-CV149-10	75150	80	80	0	0	0	2
S-N340-03	75150	100	100	0	0	0	0
S-CV149-08	75150	80	80	0	0	0	0
S-CV197-02	75150	80	80	0	0	0	0
S-CV1501-03	75150	80	80	0	0	0	0
S-CV1501-01	75150	80	80	0	0	0	0
S-CV1520-01	75150	80	80	0	0	0	0
S-CV149-02	75150	80	76	0	0	0	73
S-N340a-03	75150	100	100	0	0	0	3
S-CV149-06	75150	80	80	0	0	0	10
S-CV1520-03	75150	80	80	0	0	0	1
S-N340a-02	75150	100	100	0	0	0	3
S-CV149-07	75150	80	80	0	0	0	0
S-CV1501-04	75150	80	80	0	0	0	0
S-CV197-01	75150	80	40	0	0	0	15
S-N340-02	75150	100	100	0	0	0	20
S-CV149-09	75150	80	52	0	0	0	12
S-N340-04	75150	100	100	0	0	0	5
S-N340-06	75150	100	100	0	0	0	26
S-N340-05	75150	100	100	0	0	0	10
S-N340-07	75150	100	100	0	0	0	2
S-CV1520-04	75150	80	80	0	0	0	0
S-CV144-02	75150	80	80	0	0	0	0
S-CV144-01	75150	80	80	0	0	0	3
S-CV149-01	75165	80	80	0	0	0	16
S-N340a-04	75165	100	100	0	0	0	2
S-CV1520-02	75165	80	80	0	0	0	2
S-CV1501-02	75165	80	80	0	0	0	0
S-CV149-04	75165	80	80	0	0	0	19
S-N340a-01	75165	100	100	0	0	0	4
S-CV149-05	75165	80	80	0	0	0	7
S-N340a-05	75165	100	100	0	0	0	7
S-CV149-02	75165	80	76	0	0	0	66
S-N340a-03	75165	100	100	0	0	0	5
S-N340a-06	75165	100	100	0	0	0	6
S-CV149-03	75165	80	80	0	0	0	10
S-N340-01	75165	100	100	0	0	0	5
S-N340-08	75165	100	100	0	0	0	2
S-CV149-08	75165	80	80	0	0	0	0
S-N340-03	75165	100	100	0	0	0	0
S-CV1501-03	75165	80	80	0	0	0	0
S-CV1501-01	75165	80	80	0	0	0	0
S-CV1520-01	75165	80	80	0	0	0	0
S-CV197-02	75165	80	80	0	0	0	0
S-CV149-10	75165	80	80	0	0	0	1
S-CV1520-03	75165	80	80	0	0	0	1
S-CV149-06	75165	80	80	0	0	0	6
S-CV197-01	75165	80	40	0	0	0	15
S-N340a-02	75165	100	100	0	0	0	3
S-N340-02	75165	100	100	0	0	0	23
S-CV144-01	75165	80	80	0	0	0	3
S-CV149-09	75165	80	80	0	0	0	4
S-N340-04	75165	100	100	0	0	0	6
S-N340-06	75165	100	100	0	0	0	33
S-N340-05	75165	100	100	0	0	0	9
S-N340-07	75165	100	100	0	0	0	4
S-CV149-07	75165	80	80	0	0	0	0
S-CV1501-04	75165	80	80	0	0	0	0
S-CV1520-04	75165	80	80	0	0	0	0
S-CV144-02	75165	80	80	0	0	0	0
S-CV1501-02	75180	80	80	0	0	0	0
S-CV149-01	75180	80	80	0	0	0	16
S-N340a-04	75180	100	100	0	0	0	5
S-CV1520-02	75180	80	80	0	0	0	2
S-N340a-01	75180	100	100	0	0	0	3
S-CV149-05	75180	80	80	0	0	0	5
S-N340a-05	75180	100	100	0	0	0	6
S-CV149-02	75180	80	76	0	0	0	65
S-N340-03	75180	100	100	0	0	0	0
S-CV149-08	75180	80	80	0	0	0	0
S-CV197-02	75180	80	80	0	0	0	0
S-CV1501-03	75180	80	80	0	0	0	0
S-CV149-04	75180	80	80	0	0	0	18
S-N340a-03	75180	100	100	0	0	0	6
S-N340a-06	75180	100	100	0	0	0	5
S-CV149-03	75180	80	80	0	0	0	10
S-N340-08	75180	100	100	0	0	0	2
S-N340-01	75180	100	100	0	0	0	4
S-CV1501-01	75180	80	80	0	0	0	0
S-CV1520-01	75180	80	80	0	0	0	0
S-CV149-06	75180	80	80	0	0	0	6
S-CV1520-03	75180	80	80	0	0	0	1
S-N340a-02	75180	100	100	0	0	0	1
S-CV197-01	75180	80	40	0	0	0	15
S-N340-02	75180	100	100	0	0	0	25
S-CV144-01	75180	80	80	0	0	0	3
S-CV149-09	75180	80	80	0	0	0	0
S-N340-04	75180	100	100	0	0	0	6
S-N340-05	75180	100	100	0	0	0	10
S-N340-07	75180	100	100	0	0	0	5
S-CV149-10	75180	80	80	0	0	0	0
S-CV149-07	75180	80	80	0	0	0	0
S-CV1501-04	75180	80	80	0	0	0	0
S-CV1520-04	75180	80	80	0	0	0	0
S-CV144-02	75180	80	80	0	0	0	0
S-N340-06	75180	100	100	0	0	0	32
S-CV149-01	75195	80	80	0	0	0	25
S-N340a-04	75195	100	100	0	0	0	6
S-CV1520-02	75195	80	80	0	0	0	2
S-CV197-02	75195	80	80	0	0	0	1
S-CV149-04	75195	80	80	0	0	0	22
S-N340a-01	75195	100	100	0	0	0	3
S-CV149-05	75195	80	80	0	0	0	5
S-CV1501-03	75195	80	80	0	0	0	5
S-N340a-05	75195	100	100	0	0	0	7
S-CV149-02	75195	80	76	0	0	0	71
S-N340a-03	75195	100	100	0	0	0	1
S-CV1501-02	75195	80	80	0	0	0	0
S-N340-03	75195	100	100	0	0	0	0
S-CV149-08	75195	80	80	0	0	0	0
S-CV1501-01	75195	80	80	0	0	0	0
S-CV1520-01	75195	80	80	0	0	0	0
S-N340a-06	75195	100	100	0	0	0	5
S-N340-08	75195	100	100	0	0	0	5
S-N340-01	75195	100	100	0	0	0	4
S-CV149-03	75195	80	80	0	0	0	10
S-CV149-10	75195	80	80	0	0	0	1
S-CV149-06	75195	80	80	0	0	0	8
S-CV1520-03	75195	80	80	0	0	0	5
S-N340a-02	75195	100	100	0	0	0	2
S-CV149-07	75195	80	80	0	0	0	0
S-CV197-01	75195	80	40	0	0	0	15
S-CV1501-04	75195	80	80	0	0	0	0
S-CV1520-04	75195	80	80	0	0	0	0
S-CV144-01	75195	80	80	0	0	0	4
S-CV149-09	75195	80	76	0	0	0	7
S-N340-06	75195	100	100	0	0	0	32
S-N340-07	75195	100	100	0	0	0	6
S-N340-04	75195	100	100	0	0	0	0
S-CV144-02	75195	80	80	0	0	0	0
S-N340-05	75195	100	100	0	0	0	11
S-N340-02	75195	100	100	0	0	0	27
S-CV149-01	75210	80	80	0	0	0	25
S-N340a-04	75210	100	100	0	0	0	7
S-CV1520-02	75210	80	80	0	0	0	3
S-CV149-04	75210	80	80	0	0	0	22
S-N340a-01	75210	100	100	0	0	0	3
S-CV149-05	75210	80	80	0	0	0	6
S-N340a-05	75210	100	100	0	0	0	6
S-CV1501-03	75210	80	80	0	0	0	0
S-CV149-02	75210	80	76	0	0	0	71
S-CV1501-02	75210	80	80	0	0	0	0
S-N340-03	75210	100	100	0	0	0	0
S-CV149-08	75210	80	80	0	0	0	0
S-CV197-02	75210	80	80	0	0	0	0
S-N340a-03	75210	100	100	0	0	0	1
S-N340a-06	75210	100	100	0	0	0	7
S-N340-08	75210	100	100	0	0	0	3
S-N340-01	75210	100	100	0	0	0	4
S-CV149-06	75210	80	80	0	0	0	8
S-CV149-10	75210	80	80	0	0	0	2
S-CV149-03	75210	80	80	0	0	0	10
S-CV1501-01	75210	80	80	0	0	0	0
S-CV1520-01	75210	80	80	0	0	0	0
S-CV1520-03	75210	80	80	0	0	0	5
S-N340a-02	75210	100	100	0	0	0	2
S-CV197-01	75210	80	40	0	0	0	15
S-CV149-07	75210	80	80	0	0	0	0
S-CV1501-04	75210	80	80	0	0	0	0
S-CV1520-04	75210	80	80	0	0	0	0
S-N340-02	75210	100	100	0	0	0	24
S-CV144-01	75210	80	80	0	0	0	3
S-CV149-09	75210	80	52	0	0	0	12
S-N340-06	75210	100	100	0	0	0	29
S-N340-04	75210	100	100	0	0	0	0
S-CV144-02	75210	80	80	0	0	0	0
S-N340-05	75210	100	100	0	0	0	12
S-N340-07	75210	100	100	0	0	0	5
S-CV149-01	75225	80	80	0	0	0	22
S-CV1520-02	75225	80	80	0	0	0	1
S-N340a-04	75225	100	100	0	0	0	4
S-CV149-04	75225	80	80	0	0	0	23
S-CV149-05	75225	80	80	0	0	0	6
S-N340a-01	75225	100	100	0	0	0	2
S-CV149-02	75225	80	76	0	0	0	65
S-N340a-03	75225	100	100	0	0	0	2
S-CV1501-02	75225	80	80	0	0	0	0
S-N340-03	75225	100	100	0	0	0	0
S-CV149-08	75225	80	80	0	0	0	0
S-CV197-02	75225	80	80	0	0	0	0
S-CV1501-03	75225	80	80	0	0	0	0
S-CV1501-01	75225	80	80	0	0	0	0
S-CV1520-01	75225	80	80	0	0	0	0
S-N340a-05	75225	100	100	0	0	0	4
S-N340a-06	75225	100	100	0	0	0	4
S-N340-08	75225	100	100	0	0	0	3
S-N340-01	75225	100	100	0	0	0	4
S-CV149-03	75225	80	80	0	0	0	8
S-CV149-06	75225	80	80	0	0	0	6
S-N340a-02	75225	100	100	0	0	0	6
S-CV197-01	75225	80	40	0	0	0	15
S-N340-02	75225	100	100	0	0	0	25
S-CV144-01	75225	80	80	0	0	0	2
S-CV149-09	75225	80	76	0	0	0	5
S-N340-05	75225	100	100	0	0	0	14
S-N340-06	75225	100	95	0	0	0	36
S-N340-07	75225	100	100	0	0	0	4
S-CV149-10	75225	80	80	0	0	0	0
S-CV149-07	75225	80	80	0	0	0	0
S-CV1501-04	75225	80	80	0	0	0	0
S-CV1520-04	75225	80	80	0	0	0	0
S-N340-04	75225	100	100	0	0	0	0
S-CV144-02	75225	80	80	0	0	0	0
S-CV1520-03	75225	80	80	0	0	0	5
S-CV1501-02	75240	80	80	0	0	0	0
S-CV149-01	75240	80	80	0	0	0	22
S-N340a-04	75240	100	100	0	0	0	6
S-CV149-04	75240	80	80	0	0	0	22
S-N340a-01	75240	100	100	0	0	0	1
S-CV149-05	75240	80	80	0	0	0	4
S-CV149-02	75240	80	76	0	0	0	70
S-N340a-05	75240	100	100	0	0	0	1
S-N340a-03	75240	100	100	0	0	0	3
S-CV149-08	75240	80	80	0	0	0	0
S-N340-03	75240	100	100	0	0	0	0
S-CV197-02	75240	80	80	0	0	0	0
S-CV1501-03	75240	80	80	0	0	0	0
S-CV1501-01	75240	80	80	0	0	0	0
S-CV1520-01	75240	80	80	0	0	0	0
S-CV1520-02	75240	80	80	0	0	0	1
S-N340a-06	75240	100	100	0	0	0	2
S-CV149-03	75240	80	80	0	0	0	8
S-N340-08	75240	100	100	0	0	0	3
S-N340-01	75240	100	100	0	0	0	4
S-CV1520-03	75240	80	80	0	0	0	5
S-CV149-06	75240	80	80	0	0	0	2
S-N340a-02	75240	100	100	0	0	0	8
S-N340-02	75240	100	100	0	0	0	24
S-CV144-01	75240	80	80	0	0	0	4
S-CV149-10	75240	80	80	0	0	0	0
S-CV149-07	75240	80	80	0	0	0	0
S-CV1501-04	75240	80	80	0	0	0	0
S-CV1520-04	75240	80	80	0	0	0	0
S-CV149-09	75240	80	80	0	0	0	0
